"NO","ROI_ID","SampleID","SI","Amplitude","1H(CS)","13C(CS)","1H(LW)","13C(LW)","Designate_vPC"
20544,"ROI62","Df3.3",14,137074.06,4.354,63.17,11.7,5,"vPC627"
20545,"ROI189","Dc4.2",3,1309532.64,1.811,35.54,20,20,"vPC628"
20546,"ROI189","Dc4.1",3,1300716.84,1.812,35.54,20,20,"vPC628"
20547,"ROI189","Dc4.3",3,1227799.26,1.811,35.53,20,20,"vPC628"
20548,"ROI189","Dc5.3",4,832995.37,1.809,35.53,20,20,"vPC628"
20549,"ROI189","Dc5.2",4,820408.38,1.809,35.54,20,20,"vPC628"
20550,"ROI189","Dc5.1",4,814787.47,1.809,35.54,20,20,"vPC628"
20551,"ROI189","Dc1.3",0,798575.1,1.809,35.54,20,20,"vPC628"
20552,"ROI189","Dc1.2",0,792736,1.809,35.54,20,20,"vPC628"
20553,"ROI189","Dc1.1",0,790434.56,1.809,35.54,20,20,"vPC628"
20554,"ROI189","Dc3.3",2,758900.64,1.803,35.51,20,20,"vPC628"
20555,"ROI189","Dc3.1",2,747980.13,1.804,35.52,20,20,"vPC628"
20556,"ROI189","Dc3.2",2,738551.45,1.805,35.51,20,20,"vPC628"
20557,"ROI189","Dc2.3",1,601678.53,1.805,35.5,20,20,"vPC628"
20558,"ROI189","Dc2.1",1,596636.89,1.805,35.5,20,20,"vPC628"
20559,"ROI189","Dc2.2",1,580486.37,1.805,35.5,20,20,"vPC628"
20560,"ROI120","Dc4.1",3,1304302.59,6.754,105.22,11.6,20,"vPC629"
20561,"ROI120","Dc4.2",3,1302395.06,6.754,105.22,10.9,20,"vPC629"
20562,"ROI120","Dc4.3",3,1207308.6,6.754,105.22,9.9,20,"vPC629"
20563,"ROI120","Dc5.3",4,1110961.13,6.749,105.21,20,20,"vPC629"
20564,"ROI120","Dc5.2",4,1034070.05,6.75,105.22,20,20,"vPC629"
20565,"ROI120","Dc5.1",4,972345.68,6.751,105.22,20,20,"vPC629"
20566,"ROI120","Dc3.1",2,802091.9,6.739,105.13,20,20,"vPC629"
20567,"ROI120","Dc3.2",2,799250.51,6.74,105.21,20,20,"vPC629"
20568,"ROI120","Dc3.3",2,792973.92,6.738,105.13,20,20,"vPC629"
20569,"ROI120","Dc2.1",1,762662,6.738,105.04,20,20,"vPC629"
20570,"ROI120","Dc2.3",1,750367.99,6.738,105.01,20,20,"vPC629"
20571,"ROI120","Dc2.2",1,730143.17,6.738,105.02,20,20,"vPC629"
20572,"ROI120","Dd2.1",6,716131.55,6.733,105.14,20,20,"vPC629"
20573,"ROI120","Do3.3",24,613987.83,6.733,105.32,20,20,"vPC629"
20574,"ROI120","Do2.3",23,537057.75,6.734,105.33,20,20,"vPC629"
20575,"ROI120","Do4.2",25,526474.31,6.745,105.47,20,20,"vPC629"
20576,"ROI120","Dd6.3",10,522709.25,6.744,105.02,20,20,"vPC629"
20577,"ROI120","Dd3.1",7,496876.76,6.749,104.95,20,20,"vPC629"
20578,"ROI120","Dc1.1",0,489231.44,6.749,105.18,20,20,"vPC629"
20579,"ROI120","Dc1.2",0,484282.66,6.748,105.18,20,20,"vPC629"
20580,"ROI120","Dc1.3",0,474935.64,6.748,105.18,20,20,"vPC629"
20581,"ROI120","Dd6.1",10,462103.49,6.741,105.05,20,20,"vPC629"
20582,"ROI120","Dd7.1",11,410480.82,6.747,104.96,20,7.7,"vPC629"
20583,"ROI120","Dd7.2",11,394682.32,6.747,104.95,20,20,"vPC629"
20584,"ROI120","Dd3.2",7,389481.85,6.746,105.06,15.7,20,"vPC629"
20585,"ROI120","Dd4.3",8,378230.24,6.746,104.96,20,20,"vPC629"
20586,"ROI120","Dd1.3",5,353676.04,6.746,104.96,20,5,"vPC629"
20587,"ROI120","Dd2.3",6,344022.64,6.747,104.94,20,5,"vPC629"
20588,"ROI120","Dd7.3",11,332144.53,6.747,104.96,15.1,20,"vPC629"
20589,"ROI120","Dd4.2",8,322843.83,6.747,104.96,20,11.9,"vPC629"
20590,"ROI120","Dd2.2",6,322603.56,6.747,104.95,20,5,"vPC629"
20591,"ROI120","Dd6.2",10,316993.86,6.742,105.05,20,20,"vPC629"
20592,"ROI120","Dd4.1",8,309499.95,6.746,104.96,20,5,"vPC629"
20593,"ROI120","Dd3.3",7,294557.22,6.745,105.11,12.2,20,"vPC629"
20594,"ROI120","Dd1.2",5,287951.21,6.748,104.99,20,20,"vPC629"
20595,"ROI276","Dn2.2",17,1228239.01,1.989,31.5,20,20,"vPC633"
20596,"ROI276","Dn2.3",17,1220674.49,1.988,31.48,20,20,"vPC633"
20597,"ROI276","Dn6.3",21,1156892.38,1.988,31.51,20,20,"vPC633"
20598,"ROI276","Dn6.2",21,1117157,1.989,31.53,20,20,"vPC633"
20599,"ROI276","Dn5.3",20,1004619.08,1.985,31.5,20,20,"vPC633"
20600,"ROI276","Dn5.2",20,1000998.54,1.989,31.51,20,20,"vPC633"
20601,"ROI276","Dn1.3",16,596406.49,1.986,31.51,20,20,"vPC633"
20602,"ROI276","Dn4.2",19,505941.1,1.984,31.53,20,20,"vPC633"
20603,"ROI276","Dn4.3",19,484585.89,1.989,31.51,20,20,"vPC633"
20604,"ROI150","Dn1.2",16,1539403.79,2.004,31.5,20,20,"vPC633"
20605,"ROI149","Dn2.1",17,1298369.33,1.989,31.51,20,20,"vPC633"
20606,"ROI149","Dn6.1",21,1150666.81,1.989,31.52,20,20,"vPC633"
20607,"ROI149","Dn5.1",20,999036.38,1.986,31.51,20,20,"vPC633"
20608,"ROI149","Dn1.1",16,642289.68,1.989,31.49,20,20,"vPC633"
20609,"ROI149","Dn4.1",19,521072.17,1.983,31.52,20,20,"vPC633"
20610,"ROI290","Df1.2",12,1280188.15,4.153,69.74,20,20,"vPC640"
20611,"ROI290","Df1.3",12,1263872.47,4.151,69.74,20,20,"vPC640"
20612,"ROI290","Df1.1",12,1263131.39,4.153,69.74,20,20,"vPC640"
20613,"ROI290","Df2.3",13,1177499.5,4.146,69.68,20,20,"vPC640"
20614,"ROI290","Df3.1",14,1110687.3,4.143,69.65,16.6,20,"vPC640"
20615,"ROI290","Df2.2",13,1086759.95,4.144,69.69,17,20,"vPC640"
20616,"ROI290","Df2.1",13,992388.26,4.144,69.68,14.5,20,"vPC640"
20617,"ROI290","Df3.2",14,945479.8,4.143,69.67,15.8,20,"vPC640"
20618,"ROI290","Df3.3",14,940715.66,4.143,69.66,15.8,20,"vPC640"
20619,"ROI290","Df4.3",15,831214.94,4.153,69.75,16.5,20,"vPC640"
20620,"ROI290","Df4.1",15,797126.22,4.153,69.75,15.6,20,"vPC640"
20621,"ROI290","Df4.2",15,684774.66,4.152,69.75,12.7,20,"vPC640"
20622,"ROI269","Df2.1",13,1266102.43,1.58,28.76,20,20,"vPC641"
20623,"ROI269","Df2.3",13,1177228.02,1.58,28.73,20,20,"vPC641"
20624,"ROI269","Df2.2",13,1161799.84,1.58,28.76,20,20,"vPC641"
20625,"ROI269","Df1.1",12,1149095.18,1.579,28.76,20,20,"vPC641"
20626,"ROI269","Df1.2",12,1115220.34,1.578,28.73,20,20,"vPC641"
20627,"ROI269","Df3.1",14,1105515.35,1.58,28.76,20,20,"vPC641"
20628,"ROI269","Df1.3",12,1089724.72,1.579,28.75,20,20,"vPC641"
20629,"ROI269","Df3.2",14,1053410.49,1.579,28.76,20,20,"vPC641"
20630,"ROI269","Df3.3",14,979755.02,1.579,28.76,20,20,"vPC641"
20631,"ROI269","Df4.2",15,783392.99,1.574,28.76,20,20,"vPC641"
20632,"ROI269","Df4.1",15,780011.68,1.573,28.76,20,20,"vPC641"
20633,"ROI269","Df4.3",15,741961.31,1.574,28.76,20,20,"vPC641"
20634,"ROI181","Dn3.1",18,1092982.9,4.279,104.42,20,20,"vPC642"
20635,"ROI181","Dn3.3",18,1085260.66,4.278,104.42,20,20,"vPC642"
20636,"ROI181","Dn3.2",18,1079513.21,4.279,104.42,20,20,"vPC642"
20637,"ROI181","Dn2.2",17,803563.21,4.28,104.61,20,20,"vPC642"
20638,"ROI181","Dn5.3",20,1112238.59,4.278,104.61,20,20,"vPC642"
20639,"ROI181","Dn5.1",20,1090424.19,4.276,104.65,20,20,"vPC642"
20640,"ROI256","Dn6.1",21,1262141.81,4.289,104.49,20,20,"vPC642"
20641,"ROI256","Dn6.2",21,1244659.98,4.289,104.49,20,20,"vPC642"
20642,"ROI256","Dn6.3",21,1145238.21,4.288,104.51,20,20,"vPC642"
20643,"ROI256","Dn4.2",19,882825.12,4.287,104.47,20,20,"vPC642"
20644,"ROI256","Dn2.1",17,793664.92,4.283,104.61,20,20,"vPC642"
20645,"ROI256","Dn2.3",17,713543.87,4.282,104.6,20,20,"vPC642"
20646,"ROI256","Dc4.3",3,586535.02,4.284,104.56,20,20,"vPC642"
20647,"ROI256","Dn5.2",20,1014868.61,4.28,104.61,20,20,"vPC642"
20648,"ROI256","Dn1.1",16,569686.67,4.285,104.6,20,15.5,"vPC642"
20649,"ROI256","Dc4.2",3,564611.6,4.286,104.56,20,20,"vPC642"
20650,"ROI256","Dn1.3",16,560782.28,4.285,104.52,20,20,"vPC642"
20651,"ROI256","Dc4.1",3,560742.99,4.286,104.56,20,20,"vPC642"
20652,"ROI256","Dn1.2",16,548533.42,4.287,104.59,20,13.5,"vPC642"
20653,"ROI256","Dd7.3",11,474540.77,4.297,104.44,20,20,"vPC642"
20654,"ROI256","Dd7.2",11,473191.76,4.294,104.46,20,20,"vPC642"
20655,"ROI256","Dc2.3",1,469220.9,4.291,104.39,20,20,"vPC642"
20656,"ROI256","Dc2.1",1,468836.43,4.291,104.38,20,20,"vPC642"
20657,"ROI256","Dd7.1",11,464660.94,4.295,104.44,20,20,"vPC642"
20658,"ROI256","Dc2.2",1,462819.38,4.291,104.38,20,20,"vPC642"
20659,"ROI256","Dc5.1",4,425097.15,4.287,104.44,20,20,"vPC642"
20660,"ROI256","Dc5.2",4,422178.82,4.284,104.45,20,20,"vPC642"
20661,"ROI256","Dd2.3",6,409334.72,4.291,104.43,20,20,"vPC642"
20662,"ROI256","Dd2.1",6,408424.36,4.292,104.45,20,20,"vPC642"
20663,"ROI256","Dc3.2",2,405004.2,4.292,104.4,20,20,"vPC642"
20664,"ROI256","Dd2.2",6,401923.56,4.292,104.44,20,20,"vPC642"
20665,"ROI256","Dc3.1",2,401199.82,4.291,104.39,20,20,"vPC642"
20666,"ROI256","Dc3.3",2,397116.56,4.292,104.39,20,20,"vPC642"
20667,"ROI256","Dc5.3",4,394672.74,4.289,104.44,20,20,"vPC642"
20668,"ROI256","Dd5.1",9,391132.84,4.3,104.41,20,20,"vPC642"
20669,"ROI256","Dd5.3",9,385333.07,4.3,104.41,20,20,"vPC642"
20670,"ROI256","Dd1.3",5,378479.75,4.288,104.46,20,20,"vPC642"
20671,"ROI256","Dd4.3",8,368559.17,4.293,104.46,20,20,"vPC642"
20672,"ROI256","Dd6.2",10,363799.63,4.291,104.48,20,20,"vPC642"
20673,"ROI256","Do4.1",25,354095.29,4.29,104.41,20,20,"vPC642"
20674,"ROI256","Dd6.3",10,353012,4.292,104.46,20,20,"vPC642"
20675,"ROI256","Dd4.2",8,338512.66,4.294,104.44,20,20,"vPC642"
20676,"ROI256","Dd1.1",5,336863.41,4.293,104.45,20,20,"vPC642"
20677,"ROI256","Do4.2",25,329524.89,4.295,104.46,20,20,"vPC642"
20678,"ROI256","Do5.1",26,296100.69,4.298,104.49,20,20,"vPC642"
20679,"ROI84","Dd3.1",7,1261414.91,3.53,72.1,15.2,5,"vPC644"
20680,"ROI84","Dd3.2",7,1182066.81,3.53,72.12,12.4,20,"vPC644"
20681,"ROI84","Dd3.3",7,1179481.05,3.533,72.06,11.9,20,"vPC644"
20682,"ROI84","Do2.3",23,1056383.25,3.534,72.17,20,20,"vPC644"
20683,"ROI84","Do2.2",23,1021771.24,3.533,72.17,20,20,"vPC644"
20684,"ROI84","Do2.1",23,1017558.61,3.535,72.18,19.4,20,"vPC644"
20685,"ROI84","Dd4.1",8,798234.89,3.541,72.13,20,20,"vPC644"
20686,"ROI84","Dd4.3",8,789816.42,3.539,72.14,20,20,"vPC644"
20687,"ROI84","Dn3.2",18,784453.02,3.538,72.22,20,20,"vPC644"
20688,"ROI84","Dn3.3",18,779579.09,3.538,72.22,20,20,"vPC644"
20689,"ROI84","Dn3.1",18,772682.48,3.538,72.21,20,20,"vPC644"
20690,"ROI84","Dd5.2",9,744463.85,3.527,72.21,20,20,"vPC644"
20691,"ROI84","Dd4.2",8,630510.3,3.544,72.11,20,20,"vPC644"
20692,"ROI84","Do3.3",24,593561.89,3.533,72.2,20,20,"vPC644"
20693,"ROI84","Do3.1",24,572713.24,3.533,72.2,20,20,"vPC644"
20694,"ROI84","Do3.2",24,571148.49,3.533,72.21,20,20,"vPC644"
20695,"ROI84","Df2.2",13,558556.36,3.534,72.2,20,20,"vPC644"
20696,"ROI84","Df2.1",13,509998.79,3.534,72.2,20,20,"vPC644"
20697,"ROI84","Do4.2",25,483098.36,3.535,72.19,20,20,"vPC644"
20698,"ROI84","Dn4.2",19,474369.11,3.526,72.22,20,20,"vPC644"
20699,"ROI84","Df4.1",15,457130.75,3.54,72.18,20,20,"vPC644"
20700,"ROI84","Do4.1",25,455654.79,3.533,72.19,20,20,"vPC644"
20701,"ROI84","Df4.2",15,454199.24,3.539,72.19,20,20,"vPC644"
20702,"ROI84","Df4.3",15,442032.8,3.54,72.19,20,20,"vPC644"
20703,"ROI84","Df3.2",14,438979.99,3.538,72.17,20,20,"vPC644"
20704,"ROI84","Do1.2",22,428263.78,3.529,72.2,13.9,11,"vPC644"
20705,"ROI84","Do1.1",22,427499.74,3.529,72.23,14.6,5,"vPC644"
20706,"ROI84","Do4.3",25,423122.68,3.534,72.19,20,20,"vPC644"
20707,"ROI84","Do1.3",22,418248.59,3.53,72.2,13.8,20,"vPC644"
20708,"ROI84","Dn4.1",19,401450.04,3.525,72.21,20,20,"vPC644"
20709,"ROI84","Df2.3",13,391196.6,3.537,72.19,20,20,"vPC644"
20710,"ROI84","Df1.2",12,387115.66,3.541,72.17,20,20,"vPC644"
20711,"ROI84","Dn4.3",19,385826.85,3.525,72.22,20,20,"vPC644"
20712,"ROI84","Do5.3",26,370732.53,3.535,72.23,20,20,"vPC644"
20713,"ROI84","Do5.2",26,364466.63,3.538,72.2,20,20,"vPC644"
20714,"ROI84","Do5.1",26,330628.17,3.535,72.24,20,20,"vPC644"
20715,"ROI84","Df3.3",14,309775.2,3.539,72.2,20,20,"vPC644"
20716,"ROI84","Df1.3",12,306836.66,3.54,72.19,20,5,"vPC644"
20717,"ROI84","Df3.1",14,298143.93,3.538,72.19,20,20,"vPC644"
20718,"ROI84","Df1.1",12,296123.38,3.541,72.18,20,20,"vPC644"
20719,"ROI73","Dd4.3",8,1252909.32,3.789,70.11,20,20,"vPC647"
20720,"ROI73","Dd2.2",6,1074809.49,3.786,70.03,20,20,"vPC647"
20721,"ROI73","Dd4.1",8,982043.87,3.791,70.09,20,5,"vPC647"
20722,"ROI73","Do1.1",22,888465.91,3.781,70.03,20,20,"vPC647"
20723,"ROI73","Do3.3",24,860510.67,3.786,70.04,20,5,"vPC647"
20724,"ROI73","Do2.2",23,845421.33,3.783,70.05,20,5,"vPC647"
20725,"ROI73","Do3.2",24,807658.76,3.787,70.02,20,20,"vPC647"
20726,"ROI73","Do3.1",24,805886.2,3.786,70.04,20,5,"vPC647"
20727,"ROI73","Do1.2",22,1024541.49,3.782,70.03,20,20,"vPC647"
20728,"ROI73","Dd3.1",7,736662.51,3.782,69.97,20,5,"vPC647"
20729,"ROI73","Do2.1",23,732609.59,3.785,70.03,13.9,5,"vPC647"
20730,"ROI73","Do1.3",22,732099.51,3.781,70.04,20,18.4,"vPC647"
20731,"ROI73","Dd3.3",7,679583.66,3.784,70.01,20,5,"vPC647"
20732,"ROI73","Dd1.2",5,822094.41,3.789,70.12,20,5,"vPC647"
20733,"ROI73","Do2.3",23,648743.18,3.784,70.06,14.5,5,"vPC647"
20734,"ROI73","Dd7.2",11,639714.17,3.788,70.07,20,20,"vPC647"
20735,"ROI73","Dd1.3",5,627089.24,3.787,70.07,12.8,5,"vPC647"
20736,"ROI73","Dd7.3",11,623533.44,3.791,70.07,20,20,"vPC647"
20737,"ROI73","Df3.1",14,576261.16,3.789,70.08,20,5,"vPC647"
20738,"ROI73","Df2.1",13,545044.05,3.785,70.05,20,5,"vPC647"
20739,"ROI73","Df3.3",14,540266.97,3.789,70.05,20,19.9,"vPC647"
20740,"ROI73","Df2.2",13,529371.05,3.784,70.05,20,5,"vPC647"
20741,"ROI73","Dd1.1",5,524004.78,3.788,70.05,9.5,5,"vPC647"
20742,"ROI73","Df2.3",13,517822.2,3.785,70.06,20,20,"vPC647"
20743,"ROI73","Dd2.1",6,509860.28,3.787,70.04,16,5,"vPC647"
20744,"ROI73","Df4.1",15,504959.53,3.791,70.06,20,5,"vPC647"
20745,"ROI73","Dd2.3",6,503640.14,3.785,70.04,15.1,5,"vPC647"
20746,"ROI73","Dd7.1",11,501990.6,3.788,70.06,12.8,20,"vPC647"
20747,"ROI73","Dd5.2",9,477946.55,3.799,70.04,17.2,5,"vPC647"
20748,"ROI73","Dd6.2",10,476345.2,3.789,70.1,20,5,"vPC647"
20749,"ROI73","Dc4.3",3,465878.62,3.788,70.04,20,20,"vPC647"
20750,"ROI73","Dc4.2",3,453789.7,3.787,70.03,20,20,"vPC647"
20751,"ROI73","Dd5.3",9,449899.31,3.793,70.04,11.4,5,"vPC647"
20752,"ROI73","Df3.2",14,448947.34,3.79,70.07,20,8.2,"vPC647"
20753,"ROI73","Df1.3",12,445964.17,3.792,70.02,20,20,"vPC647"
20754,"ROI73","Dd6.3",10,438959.57,3.789,70.06,20,5,"vPC647"
20755,"ROI73","Dc4.1",3,435044.77,3.788,70.03,20,20,"vPC647"
20756,"ROI73","Df1.2",12,431087.45,3.792,70.02,20,20,"vPC647"
20757,"ROI73","Dc5.2",4,430077.89,3.788,70.02,20,20,"vPC647"
20758,"ROI73","Df4.3",15,428465.87,3.79,70.07,20,5,"vPC647"
20759,"ROI73","Dc5.3",4,428011.1,3.793,70.03,20,20,"vPC647"
20760,"ROI73","Df4.2",15,427920.13,3.788,70.04,20,5,"vPC647"
20761,"ROI73","Dc5.1",4,426218.61,3.788,70.02,20,20,"vPC647"
20762,"ROI73","Dc3.1",2,393141.36,3.793,70.03,20,20,"vPC647"
20763,"ROI73","Dc3.2",2,382786.13,3.794,70.01,20,20,"vPC647"
20764,"ROI73","Dc3.3",2,374129.34,3.794,70.01,20,6.2,"vPC647"
20765,"ROI73","Df1.1",12,364435.28,3.793,70.01,20,8,"vPC647"
20766,"ROI73","Dc2.1",1,321337.23,3.793,70.01,20,20,"vPC647"
20767,"ROI73","Dc2.2",1,319345.92,3.794,70.01,20,20,"vPC647"
20768,"ROI73","Dc1.3",0,280012.8,3.792,69.95,20,20,"vPC647"
20769,"ROI73","Do6.3",27,275685.36,3.786,69.94,20,5,"vPC647"
20770,"ROI73","Do5.2",26,260029.39,3.79,70.02,20,20,"vPC647"
20771,"ROI73","Dc1.2",0,243089.65,3.793,69.97,20,5,"vPC647"
20772,"ROI426","Df1.3",12,1249288.51,1.047,57.48,20,20,"vPC648"
20773,"ROI426","Df1.1",12,1232019.87,1.042,57.47,20,17.7,"vPC648"
20774,"ROI426","Df3.1",14,1762205.77,1.036,57.46,20,20,"vPC648"
20775,"ROI426","Df1.2",12,1035220.34,1.043,57.46,20,20,"vPC648"
20776,"ROI426","Df3.2",14,1646629.86,1.033,57.46,20,15.5,"vPC648"
20777,"ROI426","Df3.3",14,1575388.43,1.035,57.46,20,13.1,"vPC648"
20778,"ROI426","Df4.3",15,846686.56,1.042,57.4,20,20,"vPC648"
20779,"ROI426","Df4.2",15,842418.76,1.049,57.4,20,20,"vPC648"
20780,"ROI426","Df4.1",15,826593.74,1.043,57.4,20,20,"vPC648"
20781,"ROI426","Df2.1",13,658395.99,1.043,57.46,20,20,"vPC648"
20782,"ROI426","Df2.3",13,615239.57,1.05,57.44,20,20,"vPC648"
20783,"ROI426","Df2.2",13,605188.8,1.041,57.46,20,20,"vPC648"
20784,"ROI230","Dn6.1",21,1243111.37,1.802,33.92,20,20,"vPC649"
20785,"ROI230","Dn6.3",21,1235533.88,1.802,33.92,20,20,"vPC649"
20786,"ROI230","Dn6.2",21,1226776.86,1.802,33.92,20,20,"vPC649"
20787,"ROI230","Dn2.3",17,973257.67,1.808,33.98,20,20,"vPC649"
20788,"ROI230","Dn2.1",17,971557.38,1.807,33.99,20,20,"vPC649"
20789,"ROI230","Dn2.2",17,967473.98,1.807,33.99,20,20,"vPC649"
20790,"ROI230","Dn5.1",20,955982.39,1.807,34,20,20,"vPC649"
20791,"ROI230","Dn5.3",20,944788.48,1.808,34,20,20,"vPC649"
20792,"ROI230","Dn3.3",18,828699.04,1.81,33.92,20,20,"vPC649"
20793,"ROI230","Dn3.2",18,819109.75,1.811,33.92,20,20,"vPC649"
20794,"ROI230","Dn3.1",18,803166.78,1.811,33.92,20,20,"vPC649"
20795,"ROI230","Dn5.2",20,799142.75,1.808,34,20,20,"vPC649"
20796,"ROI230","Dn4.1",19,756896.83,1.806,34.01,20,20,"vPC649"
20797,"ROI230","Dn4.3",19,735762.75,1.807,34,20,20,"vPC649"
20798,"ROI230","Dn4.2",19,723179.63,1.806,34.01,20,20,"vPC649"
20799,"ROI230","Dn1.1",16,691895.58,1.807,33.99,20,20,"vPC649"
20800,"ROI230","Dn1.2",16,683373.94,1.807,34,20,20,"vPC649"
20801,"ROI230","Dn1.3",16,679924.29,1.807,33.99,20,20,"vPC649"
20802,"ROI378","Dd3.1",7,1175014.33,3.882,61.32,20,20,"vPC650"
20803,"ROI43","Do2.2",23,1241574.17,3.871,61.24,20,20,"vPC650"
20804,"ROI43","Do2.1",23,1170776.66,3.871,61.27,20,20,"vPC650"
20805,"ROI43","Do1.2",22,1122292.49,3.865,61.08,20,20,"vPC650"
20806,"ROI43","Dc3.3",2,1115368.51,3.862,61.26,20,20,"vPC650"
20807,"ROI43","Do1.1",22,1098911.46,3.865,61.11,20,20,"vPC650"
20808,"ROI43","Dc3.1",2,1051339.18,3.862,61.26,20,20,"vPC650"
20809,"ROI43","Dc1.3",0,1005986.59,3.869,61.29,20,20,"vPC650"
20810,"ROI43","Dc5.3",4,999388.94,3.868,61.23,20,20,"vPC650"
20811,"ROI43","Do1.3",22,925972.18,3.865,61.1,20,20,"vPC650"
20812,"ROI43","Dc3.2",2,922297.39,3.862,61.27,20,20,"vPC650"
20813,"ROI43","Dc5.2",4,916242.71,3.868,61.22,20,20,"vPC650"
20814,"ROI43","Dc4.2",3,899598.99,3.867,61.23,20,20,"vPC650"
20815,"ROI43","Do2.3",23,1448985.45,3.874,61.27,20,20,"vPC650"
20816,"ROI43","Dc4.3",3,853288.14,3.867,61.25,20,20,"vPC650"
20817,"ROI43","Dc4.1",3,851564.07,3.867,61.24,20,20,"vPC650"
20818,"ROI43","Dc5.1",4,816498.24,3.868,61.22,20,20,"vPC650"
20819,"ROI43","Dn1.1",16,780656.13,3.876,61.21,20,20,"vPC650"
20820,"ROI43","Dn1.2",16,764223.73,3.876,61.22,20,20,"vPC650"
20821,"ROI43","Do7.2",28,746161.49,3.877,61.28,20,20,"vPC650"
20822,"ROI43","Do4.3",25,721444.67,3.868,61.05,20,20,"vPC650"
20823,"ROI43","Dd2.2",6,918317.31,3.876,61.28,20,5,"vPC650"
20824,"ROI43","Do7.3",28,840000.66,3.875,61.26,20,20,"vPC650"
20825,"ROI43","Dc2.3",1,671280.55,3.863,61.24,20,20,"vPC650"
20826,"ROI43","Do7.1",28,648073.66,3.876,61.25,20,5,"vPC650"
20827,"ROI43","Dc2.2",1,632807.3,3.864,61.25,20,20,"vPC650"
20828,"ROI43","Dn2.1",17,597918.04,3.876,61.25,20,20,"vPC650"
20829,"ROI43","Do4.1",25,581668.63,3.869,61.14,20,20,"vPC650"
20830,"ROI43","Dd2.3",6,535651.5,3.859,61.28,20,20,"vPC650"
20831,"ROI43","Dn3.2",18,504106.07,3.864,61.07,20,20,"vPC650"
20832,"ROI43","Dc2.1",1,487197.77,3.863,61.24,20,20,"vPC650"
20833,"ROI43","Dd3.2",7,464591.54,3.859,61.2,20,5,"vPC650"
20834,"ROI43","Dd3.3",7,439054.24,3.86,61.21,20,5,"vPC650"
20835,"ROI43","Dd4.2",8,374943.95,3.863,61.22,20,5,"vPC650"
20836,"ROI43","Dn2.3",17,341514.3,3.867,61.08,20,11.7,"vPC650"
20837,"ROI377","Dd3.1",7,1233120.13,3.458,77.75,20,20,"vPC652"
20838,"ROI377","Dd3.3",7,1198281.36,3.46,77.79,20,20,"vPC652"
20839,"ROI377","Dd3.2",7,1171282.99,3.46,77.79,20,20,"vPC652"
20840,"ROI377","Dc2.2",1,917946.72,3.466,77.7,20,20,"vPC652"
20841,"ROI377","Dc2.3",1,869599.41,3.464,77.67,20,20,"vPC652"
20842,"ROI377","Dc3.3",2,843197,3.469,77.63,20,20,"vPC652"
20843,"ROI377","Dc3.1",2,804895.14,3.469,77.64,20,20,"vPC652"
20844,"ROI377","Dc3.2",2,797779.55,3.469,77.62,20,20,"vPC652"
20845,"ROI377","Dc4.2",3,771332.82,3.46,77.62,20,20,"vPC652"
20846,"ROI377","Dc2.1",1,728388.32,3.466,77.72,17.5,20,"vPC652"
20847,"ROI377","Dc5.3",4,718518.71,3.463,77.65,19.9,20,"vPC652"
20848,"ROI377","Dc4.1",3,691556.01,3.461,77.62,19.3,20,"vPC652"
20849,"ROI377","Dd5.2",9,604446.53,3.462,77.37,20,20,"vPC652"
20850,"ROI377","Dc4.3",3,589400.52,3.46,77.59,13.8,20,"vPC652"
20851,"ROI377","Dc5.1",4,543129.9,3.458,77.64,15.5,20,"vPC652"
20852,"ROI377","Dc1.2",0,520948.76,3.473,77.63,20,20,"vPC652"
20853,"ROI377","Dc5.2",4,502268.33,3.457,77.65,14.5,20,"vPC652"
20854,"ROI377","Dc1.3",0,484839.66,3.473,77.62,20,20,"vPC652"
20855,"ROI377","Dc1.1",0,443824.93,3.473,77.62,18.1,20,"vPC652"
20856,"ROI377","Dn4.3",19,339358.23,3.459,77.43,20,20,"vPC652"
20857,"ROI377","Df1.2",12,221250.62,3.465,77.4,5,20,"vPC652"
20858,"ROI377","Df2.1",13,188351.62,3.464,77.4,5,5,"vPC652"
20859,"ROI377","Dn4.2",19,173495.91,3.462,77.35,13.1,20,"vPC652"
20860,"ROI426","Df2.1",13,1230281.78,1.019,57.45,20,15.4,"vPC654"
20861,"ROI426","Df2.2",13,1126330.24,1.017,57.45,20,16.5,"vPC654"
20862,"ROI426","Df2.3",13,943425.03,1.025,57.44,20,20,"vPC654"
20863,"ROI426","Df1.3",12,620755.6,1.025,57.46,20,20,"vPC654"
20864,"ROI426","Df1.1",12,607402.49,1.02,57.47,20,20,"vPC654"
20865,"ROI426","Df1.2",12,581492.69,1.021,57.46,20,20,"vPC654"
20866,"ROI426","Df3.1",14,545881.84,1.015,57.45,20,20,"vPC654"
20867,"ROI426","Df3.2",14,531537.1,1.012,57.45,20,20,"vPC654"
20868,"ROI426","Df3.3",14,513667.74,1.014,57.46,20,20,"vPC654"
20869,"ROI426","Df4.2",15,464085.53,1.018,57.43,20,17.3,"vPC654"
20870,"ROI426","Df4.3",15,425401.45,1.013,57.43,20,20,"vPC654"
20871,"ROI426","Df4.1",15,419033.79,1.011,57.43,20,18.3,"vPC654"
20872,"ROI334","Dn2.2",17,1229902.16,0.928,20.94,20,20,"vPC655"
20873,"ROI334","Dn2.1",17,1215204.32,0.929,20.95,20,20,"vPC655"
