"NO","ROI_ID","SampleID","SI","Amplitude","1H(CS)","13C(CS)","1H(LW)","13C(LW)","Designate_vPC"
20335,"ROI95","Dc1.2","29",687988.09,3.15,77.84,20,20,"vPC763"
20336,"ROI329","Dc3.2","31",687889.3,2.625,31.05,20,20,"vPC1084"
20337,"ROI77","Dn5.1","20",687870.36,3.738,73.9,11.5,20,"vPC477"
20338,"ROI61","Do4.3","83",871483.61,4.168,63.24,20,5.7,"vPC469"
20339,"ROI501","Df1.3","70",687775.57,3.653,78.79,15.7,5.5,"vPC1032"
20340,"ROI137","Dn3.3","76",687661.17,0.819,15.17,20,20,"vPC1087"
20341,"ROI87","Do4.2","54",687631.37,3.198,74.79,20,20,"vPC131"
20343,"ROI3","Dc1.2","29",687572.03,0.971,12.134,20,20,"vPC690"
20344,"ROI103","Df2.1","13",687487.27,3.524,81.18,20,20,"vPC261"
20345,"ROI151","Dn6.3","79",1171818.86,2.019,29.25,20,20,"vPC982"
20347,"ROI256","Dd7.1","11",687299.54,4.326,104.6,20,20,"vPC796"
20348,"ROI131","Dn1.2","45",687277.26,5.306,128.91,20,20,"vPC293"
20350,"ROI39","Df3.2","43",687140.89,3.868,56.87,20,20,"vPC124"
20351,"ROI3","Dd3.1","7",687096.54,0.972,12.081,20,20,"vPC690"
20352,"ROI184","Dd2.3","64",687088.71,3.689,73.56,20,20,"vPC1088"
20353,"ROI135","Dn4.1","19",687086.59,1,22.54,20,20,"vPC544"
20357,"ROI430","Do1.3","80",686994.54,1.683,30.12,20,20,"vPC821"
20358,"ROI87","Dd7.1","11",686974.45,3.303,74.73,20,20,"vPC731"
20359,"ROI121","Do4.1","25",686969.39,6.657,104.2,20,20,"vPC767"
20361,"ROI18","Dd3.2","36",686960.5,1.53,21.97,20,20,"vPC431"
20362,"ROI27","Df2.2","42",686958.2,1.257,32.68,10.4,20,"vPC616"
20365,"ROI83","Dc5.3","62",686827.99,3.547,74.62,20,20,"vPC576"
20366,"ROI377","Dd5.3","67",686787.59,3.452,77.36,20,5,"vPC578"
20367,"ROI102","Dn5.1","20",686713.1,4.038,79.13,5.8,20,"vPC567"
20368,"ROI76","Do7.1","28",686704.22,3.973,73.9,10,20,"vPC533"
20369,"ROI142","Df1.1","12",686700.32,1.132,23.53,20,20,"vPC1058"
20373,"ROI63","Dd6.1","10",686528.06,4.444,63.82,20,20,"vPC300"
20375,"ROI519","Df3.2","43",686383.68,5.171,102.57,12,20,"vPC127"
20376,"ROI278","Df4.2","44",686271.67,1.726,40.66,20,20,"vPC333"
20377,"ROI50","Do2.1","23",686120.97,3.695,64.96,20,5,"vPC219"
20378,"ROI144","Dn2.3","75",686111.55,1.492,29.11,20,20,"vPC912"
20380,"ROI94","Do5.1","26",686025.31,3.242,77.8,20,20,"vPC273"
20381,"ROI375","Dn1.2","45",685970.36,3.628,74.22,20,20,"vPC855"
20382,"ROI384","Do6.1","27",685969.15,3.572,62.06,20,20,"vPC311"
20383,"ROI50","Dd3.3","65",685939.69,3.697,65.02,14.7,5,"vPC219"
20386,"ROI437","Df3.2","43",685617.11,1.78,32.07,20,20,"vPC899"
20387,"ROI475","Dd2.1","6",685608.2,3.265,53.73,18,20,"vPC360"
20389,"ROI61","Dd3.2","36",685573.49,4.226,63.44,16.9,20,"vPC483"
20390,"ROI62","Do1.3","80",685520.43,4.352,63.12,19.6,20,"vPC627"
20391,"ROI63","Do1.3","80",685515.15,4.427,63.68,5,20,"vPC785"
20392,"ROI61","Dn2.2","46",685477.3,4.206,63.73,20,20,"vPC272"
20394,"ROI50","Df2.3","71",685356.42,3.645,65.08,14.6,5,"vPC190"
20396,"ROI39","Dd3.1","7",685249.81,3.777,56.05,5,20,"vPC625"
20397,"ROI18","Dn3.3","76",685244.1,1.479,21.96,20,20,"vPC288"
20398,"ROI58","Df1.2","41",685226.37,4.03,64.38,5,20,"vPC63"
20399,"ROI70","Dc4.1","3",685200.82,3.907,70.95,20,20,"vPC459"
20400,"ROI256","Dd7.2","40",685170.04,4.326,104.61,20,20,"vPC796"
20401,"ROI375","Dn3.3","76",685154.87,3.611,74.18,20,20,"vPC351"
20402,"ROI375","Dn3.1","18",685121.62,3.612,74.16,20,20,"vPC351"
20406,"ROI87","Do4.1","25",685025.88,3.199,74.79,20,20,"vPC131"
20407,"ROI384","Do6.2","56",684961.16,3.539,62.63,20,20,"vPC833"
20409,"ROI212","Dd3.2","36",684910.82,1.351,26.58,20,20,"vPC976"
20410,"ROI12","Dn4.2","48",684898.41,0.949,19.39,20,20,"vPC327"
20411,"ROI181","Dn3.3","76",684803.96,4.25,104.95,20,20,"vPC587"
20414,"ROI290","Df4.2","44",684774.66,4.152,69.75,12.7,20,"vPC640"
20415,"ROI131","Dn2.2","46",684770.92,5.308,128.92,19.5,20,"vPC293"
20418,"ROI55","Dd6.2","39",684705.29,3.523,64.22,5,20,"vPC41"
20419,"ROI56","Do7.2","57",684670.23,3.521,64.31,5,20,"vPC41"
20420,"ROI420","Do5.1","26",684618.09,4.934,73.86,20,20,"vPC963"
20423,"ROI35","Dn6.3","79",684558.67,3.111,49.86,20,20,"vPC675"
20424,"ROI102","Do7.2","57",684557.42,4.035,79.11,5,20,"vPC567"
20426,"ROI384","Dd3.3","65",684514.26,3.572,61.82,20,20,"vPC311"
20427,"ROI10","Dn5.3","78",684460.49,1.047,17.31,20,20,"vPC932"
20428,"ROI417","Dd5.1","9",684399.72,6.688,115.94,20,20,"vPC562"
20430,"ROI57","Dd3.2","36",684314.64,3.406,65.25,20,20,"vPC564"
20432,"ROI348","Do5.3","84",684255.19,1.247,24.01,20,20,"vPC995"
20433,"ROI251","Dn4.2","48",684207.74,4.583,85.88,19.4,20,"vPC721"
20435,"ROI222","Df3.2","43",684135.31,1.585,16.07,20,20,"vPC554"
20436,"ROI146","Dn5.3","78",684126.11,1.806,26.88,20,20,"vPC902"
20437,"ROI227","Do1.2","51",684097.49,1.424,25.96,20,20,"vPC1095"
20438,"ROI151","Dn5.3","78",684055.94,2.027,29.4,20,20,"vPC982"
20439,"ROI445","Do1.3","80",684039.3,5.299,128.06,20,20,"vPC904"
20441,"ROI39","Df2.3","71",683986.47,3.698,56.37,20,20,"vPC321"
20442,"ROI155","Dc1.1","0",683978.27,2.029,39.05,20,20,"vPC352"
20443,"ROI384","Dd4.1","8",683852.02,3.588,62.69,20,20,"vPC666"
20444,"ROI39","Dd7.2","40",683846.51,3.632,56.4,20,20,"vPC913"
20446,"ROI384","Df2.2","42",683730.97,3.535,62.63,20,20,"vPC833"
20447,"ROI203","Do5.3","84",683714.01,5.308,122.24,9.6,5,"vPC1096"
20448,"ROI417","Dn6.1","21",683711.26,6.675,115.1,9.3,20,"vPC1077"
20449,"ROI201","Df4.1","15",683670.02,4,60.99,8.9,6.3,"vPC529"
20450,"ROI119","Dd3.1","7",683624.05,5.247,71.62,20,20,"vPC246"
20451,"ROI98","Do1.3","80",683538.45,4.066,76.49,20,20,"vPC345"
20452,"ROI121","Do3.1","24",683501.45,6.657,104.23,20,20,"vPC767"
20453,"ROI279","Df3.1","14",683490.83,1.095,38.19,20,20,"vPC886"
20454,"ROI120","Dd5.2","38",683426.9,6.769,105.02,20,20,"vPC797"
20456,"ROI230","Dn1.2","45",683373.94,1.807,34,20,20,"vPC649"
20458,"ROI161","Dn3.2","47",683227.69,2.46,47.25,20,20,"vPC301"
20459,"ROI131","Dn1.3","74",683218.91,5.305,128.91,20,20,"vPC293"
20460,"ROI8","Do4.1","25",683215.07,1.517,15.55,17.2,20,"vPC585"
20462,"ROI378","Dd4.2","37",682961.52,3.886,61.32,20,5,"vPC680"
20463,"ROI34","Dn4.2","48",682913.75,2.8,41.39,20,20,"vPC275"
20464,"ROI27","Do6.1","27",682894.19,1.256,32.92,18.7,20,"vPC616"
20466,"ROI11","Dd5.1","9",682755.65,1.062,19.03,20,20,"vPC452"
20467,"ROI437","Df3.3","72",682741.77,1.778,32.08,20,20,"vPC899"
20470,"ROI420","Dd3.1","7",682651.57,4.919,73.8,20,20,"vPC963"
20473,"ROI111","Df2.3","71",682519.69,4.878,100.43,13.3,20,"vPC860"
20474,"ROI120","Dc5.3","62",682496.46,6.712,104.98,20,20,"vPC668"
20475,"ROI21","Df1.1","12",682482.05,1.198,26.96,20,20,"vPC458"
20477,"ROI119","Dd3.2","36",682319.06,5.248,71.62,20,20,"vPC246"
20478,"ROI3","Dd5.2","38",682234.26,0.97,12.187,20,20,"vPC690"
20480,"ROI109","Do7.3","86",682088.99,5.086,95.61,5.1,20,"vPC614"
20481,"ROI140","Dn4.3","77",682081.74,1.079,20.29,20,20,"vPC1069"
20482,"ROI40","Do7.2","57",682059.99,4.007,56.92,12.5,5,"vPC516"
20483,"ROI58","Dc4.1","3",682029.8,4.033,64.36,5,14,"vPC63"
20485,"ROI79","Dd3.1","7",681970.24,3.385,71.09,20,20,"vPC57"
20486,"ROI486","Dd1.3","63",681947.93,6.843,120.58,20,20,"vPC878"
20487,"ROI336","Dn5.3","78",681931.12,1.513,31.5,20,20,"vPC753"
20488,"ROI222","Dd7.1","11",681862.37,1.586,16.06,20,20,"vPC554"
20489,"ROI377","Dn2.2","46",681804.23,3.495,77.47,20,20,"vPC428"
20490,"ROI376","Dd2.2","35",681785.18,3.784,64.67,20,5,"vPC707"
20492,"ROI188","Dn1.1","16",681772.53,2.176,32.24,19.6,20,"vPC174"
20493,"ROI265","Dc3.1","2",681763.86,5.261,70.46,19.2,5,"vPC834"
20494,"ROI184","Df1.2","41",681713.27,3.654,73.02,20,11.9,"vPC67"
20495,"ROI384","Do6.3","85",681604.91,3.572,62.01,20,20,"vPC311"
20496,"ROI84","Dc4.1","3",681602.89,3.509,72.17,20,20,"vPC366"
20497,"ROI187","Do4.3","83",681564.7,1.324,20.92,10.2,20,"vPC1098"
20498,"ROI260","Dn3.2","47",681551.05,1.46,33.01,20,20,"vPC526"
20499,"ROI78","Dc4.2","32",835847.62,3.434,71.9,20,20,"vPC670"
20500,"ROI39","Dn1.2","45",681527.35,3.832,56.29,20,5,"vPC318"
20501,"ROI131","Dn2.1","17",681516.52,5.308,128.92,19.7,20,"vPC293"
20502,"ROI197","Do2.2","52",681504.33,2.22,42.81,20,20,"vPC920"
20503,"ROI102","Do6.1","27",681455,4.038,79.08,5,20,"vPC567"
20504,"ROI61","Do4.2","54",821986.86,4.166,63.25,20,17.6,"vPC469"
20505,"ROI227","Dn2.3","75",681398.75,1.443,26.83,20,20,"vPC1099"
20506,"ROI102","Dd4.1","8",681377.57,4.042,79.06,6.8,20,"vPC567"
20507,"ROI10","Dn5.2","49",681364.37,1.046,17.33,20,20,"vPC932"
20509,"ROI384","Dd1.3","63",681286.83,3.537,62.62,20,20,"vPC833"
20511,"ROI11","Dd3.3","65",681174.3,1.047,18.26,20,20,"vPC528"
20512,"ROI376","Dn4.3","77",681088.97,3.809,64.65,20,20,"vPC118"
20513,"ROI173","Dn5.3","78",681067.7,3.962,74.81,20,20,"vPC895"
20515,"ROI234","Dn4.1","19",680928,2.018,33.48,20,20,"vPC1100"
20516,"ROI197","Do2.1","23",680854.75,2.219,42.82,20,19.3,"vPC920"
20517,"ROI39","Dc4.3","61",680836.66,3.857,56.14,6.3,5,"vPC380"
20518,"ROI77","Dd2.3","64",680780.71,3.709,72.69,20,20,"vPC89"
20522,"ROI280","Do2.2","52",680554.23,1.141,40.86,20,20,"vPC678"
20523,"ROI316","Do4.2","54",680544.4,7.133,131.34,20,15.4,"vPC1102"
20525,"ROI453","Do4.2","54",680462.54,3.723,71.52,20,20,"vPC662"
20526,"ROI44","Dc5.1","4",680456.7,3.877,62.15,20,17.9,"vPC126"
20527,"ROI146","Dn5.2","49",680441.48,1.805,26.88,20,20,"vPC902"
20528,"ROI56","Dd7.2","40",680424.06,3.524,64.27,5,20,"vPC41"
20530,"ROI256","Dd7.3","69",680313.63,4.328,104.59,20,20,"vPC796"
20531,"ROI317","Dn1.3","74",680311.81,2.108,26.92,20,20,"vPC676"
20532,"ROI251","Dn4.1","19",680242.83,4.582,85.88,16.3,20,"vPC721"
20533,"ROI173","Dd3.3","65",680171.13,3.948,72.76,20,20,"vPC457"
20534,"ROI58","Dn1.2","45",680015.38,4.02,65.1,20,5,"vPC322"
20535,"ROI269","Df3.2","43",680002.65,1.601,28.77,20,20,"vPC884"
20537,"ROI230","Dn1.3","74",679924.29,1.807,33.99,20,20,"vPC649"
20538,"ROI384","Df1.3","70",679902.6,3.539,62.58,20,20,"vPC833"
20539,"ROI227","Dn2.2","46",679866.08,1.441,26.83,20,20,"vPC1099"
20540,"ROI453","Dd7.1","11",679837.87,3.707,71.86,20,20,"vPC742"
20542,"ROI57","Do2.3","81",1141031.11,3.423,65.21,11.7,20,"vPC564"
20544,"ROI102","Dd7.2","40",679666.7,4.043,79.07,8,20,"vPC567"
20545,"ROI87","Df3.2","43",679645.64,3.178,74.83,20,20,"vPC233"
20548,"ROI190","Dn3.2","47",679593.06,2.453,32.32,7.1,20,"vPC451"
20549,"ROI39","Do4.1","25",679587.22,3.739,56.59,14.9,20,"vPC281"
20550,"ROI73","Dd3.3","65",679583.66,3.784,70.01,20,5,"vPC647"
20551,"ROI35","Do3.2","53",679506.12,3.107,49.39,20,20,"vPC508"
20552,"ROI161","Dn3.1","18",679491.33,2.459,47.24,20,20,"vPC301"
20553,"ROI34","Df4.1","15",679453.19,2.802,41.17,20,20,"vPC86"
20554,"ROI3","Dn6.2","50",679428.08,0.978,12.44,20,20,"vPC690"
20555,"ROI73","Dd5.1","9",679384,3.784,70.87,20,20,"vPC193"
20556,"ROI315","Do4.3","83",679359.02,7.329,130.1,20,20,"vPC986"
20558,"ROI197","Dn3.3","76",679336.99,2.223,42.83,20,20,"vPC920"
20559,"ROI120","Dd4.1","8",679335.32,6.771,104.98,20,20,"vPC797"
20560,"ROI475","Dn4.1","19",679305.75,3.277,53.9,20,20,"vPC360"
20562,"ROI18","Dd2.2","35",679275.53,1.511,21.99,20,20,"vPC236"
20563,"ROI87","Dd5.1","9",679213.45,3.217,74.83,20,20,"vPC187"
20564,"ROI506","Dd3.1","7",679163.28,4.045,72.99,20,20,"vPC800"
20565,"ROI509","Dd7.3","69",679148.27,6.523,131.26,20,20,"vPC984"
20567,"ROI289","Df2.2","42",679073.3,2.082,21.32,20,20,"vPC498"
20568,"ROI212","Dc4.2","32",679034.35,1.369,26.35,20,20,"vPC976"
20569,"ROI432","Dn2.3","75",678997.03,1.118,19.41,20,20,"vPC579"
20570,"ROI40","Do7.1","28",678970.83,4.007,56.92,11.7,5,"vPC516"
20571,"ROI32","Dc1.1","0",678959.26,2.803,26.31,11,5,"vPC184"
20572,"ROI422","Dc4.2","32",678944.4,3.66,74.6,5,15.3,"vPC244"
20573,"ROI78","Do7.3","86",678923.36,3.437,71,13.9,20,"vPC90"
20574,"ROI465","Df2.1","13",678907.56,1.717,34.78,20,20,"vPC1104"
20575,"ROI39","Do5.2","55",678778.07,3.844,56.41,7.5,20,"vPC318"
20576,"ROI98","Dd1.1","5",678768.15,4.11,75.42,5,20,"vPC737"
20579,"ROI211","Df4.1","15",678680.81,1.978,40.81,20,20,"vPC719"
20580,"ROI277","Do4.1","25",678674.6,1.852,38.34,20,20,"vPC278"
20581,"ROI317","Dn3.3","76",678666.17,2.136,26.96,20,20,"vPC694"
20582,"ROI205","Dc1.3","58",678661.88,6.404,106.7,6.6,16.9,"vPC211"
20584,"ROI39","Dn3.2","47",678611.87,3.734,56.61,8,20,"vPC281"
20585,"ROI153","Dd5.2","38",678610.42,2.298,34.77,12.5,20,"vPC575"
20587,"ROI208","Df3.1","14",678555.32,3.497,60.64,14.5,20,"vPC805"
20588,"ROI227","Dn2.1","17",678539.11,1.442,26.83,20,20,"vPC1099"
20589,"ROI439","Do2.3","81",678473.82,3.97,64.67,20,20,"vPC845"
20590,"ROI24","Df4.1","15",678441.47,1.901,24.25,20,20,"vPC739"
20591,"ROI365","Do3.2","53",678424.27,2.195,36.36,20,20,"vPC839"
20592,"ROI255","Dn6.3","79",678423.08,4.263,102.62,20,20,"vPC940"
20593,"ROI222","Df3.3","72",678390.36,1.585,16.07,20,8.9,"vPC554"
20594,"ROI289","Do1.2","51",678389.03,2.049,20.57,7.1,15.6,"vPC769"
20595,"ROI220","Dn4.3","77",678314.72,1.322,15.7,7,20,"vPC1106"
20596,"ROI27","Dc2.1","1",678287.93,1.251,32.96,20,20,"vPC616"
20597,"ROI99","Dn3.1","18",678283.54,4.045,77.37,18.8,20,"vPC98"
20598,"ROI146","Dn6.2","50",678277.23,1.845,26.95,20,20,"vPC772"
20599,"ROI176","Dd3.2","36",678267.64,6.952,116.9,20,20,"vPC745"
20600,"ROI95","Df4.2","44",678248.39,3.143,77.86,20,20,"vPC763"
20601,"ROI453","Dd7.3","69",678105.86,3.711,71.85,20,20,"vPC742"
20602,"ROI212","Dd1.3","63",678072.16,1.318,25.92,20,20,"vPC550"
20604,"ROI252","Dn5.2","49",677864.24,4.732,86.14,8.4,20,"vPC571"
20605,"ROI39","Dd7.1","11",677844.05,3.637,56.37,20,20,"vPC913"
20606,"ROI434","Dn2.3","75",677840.49,0.991,23.25,20,20,"vPC446"
20607,"ROI39","Do5.2","55",677813.62,3.694,56.37,20,20,"vPC321"
20610,"ROI335","Dn1.2","45",677726.5,0.939,21.77,20,20,"vPC758"
20611,"ROI63","Dd5.1","9",677678.63,4.443,63.87,20,20,"vPC300"
20614,"ROI377","Dd7.2","40",677569.7,3.517,75.42,20,20,"vPC1044"
20615,"ROI491","Dc4.3","61",677544.01,4.864,105.22,19.7,20,"vPC1073"
20616,"ROI111","Df2.1","13",677512.04,4.877,100.45,11.2,20,"vPC860"
20617,"ROI55","Dn4.1","19",677474.36,3.532,64.27,7.5,20,"vPC41"
20619,"ROI173","Dn2.1","17",677325.23,3.966,74.8,20,20,"vPC895"
20620,"ROI197","Dn3.2","47",677237.83,2.223,42.82,20,20,"vPC920"
20621,"ROI84","Dd6.2","39",677217.94,3.515,72.19,20,20,"vPC366"
20622,"ROI55","Dn6.2","50",677213.92,3.535,64.03,20,20,"vPC41"
20625,"ROI27","Dc2.3","59",677158.8,1.25,32.92,20,20,"vPC616"
20626,"ROI60","Dd1.3","63",677072.91,4.155,63.23,20,5,"vPC469"
20627,"ROI62","Dd2.1","6",677056.03,4.352,63.15,16.7,5,"vPC627"
20630,"ROI63","Dd3.1","7",676931.54,4.43,63.67,20,20,"vPC785"
20631,"ROI315","Df3.3","72",676914.88,7.33,130.12,20,20,"vPC986"
20632,"ROI55","Dd1.1","5",676887.78,3.524,64.27,5,20,"vPC41"
20635,"ROI34","Dd1.2","34",676808.5,2.794,41.01,19.9,20,"vPC69"
20638,"ROI37","Dn1.2","45",676770.7,3.232,54.71,9.9,20,"vPC60"
20639,"ROI217","Dn4.2","48",676736.22,1.186,12.536,8.3,20,"vPC1110"
20640,"ROI87","Dc1.3","58",676636.88,3.168,74.84,20,20,"vPC233"
20641,"ROI391","Dn6.1","21",676616.38,3.908,70.6,20,20,"vPC459"
20642,"ROI67","Df3.1","14",676586.17,3.773,69.17,5,20,"vPC196"
20643,"ROI232","Df4.3","73",676570.36,1.91,29.01,20,20,"vPC493"
20644,"ROI43","Do7.3","86",840000.66,3.875,61.26,20,20,"vPC650"
20645,"ROI59","Df1.1","12",676354.58,4.109,65.76,14.4,20,"vPC543"
20647,"ROI10","Dn5.1","20",676237.76,1.047,17.32,20,20,"vPC932"
20648,"ROI453","Dd2.2","35",676229.05,3.716,71.9,20,20,"vPC742"
20649,"ROI514","Dd5.1","9",676198.98,7.162,130.7,11.8,20,"vPC997"
20650,"ROI156","Dn4.3","77",1167512.94,2.065,41.55,20,20,"vPC784"
20651,"ROI52","Dd7.2","40",676124.24,3.583,64.3,20,5,"vPC49"
20652,"ROI3","Dc1.3","58",676120.35,0.971,12.135,20,20,"vPC690"
20654,"ROI181","Dn6.1","21",676071.33,4.235,104.04,20,20,"vPC919"
20655,"ROI375","Dn1.2","45",676062.74,3.651,75.33,20,20,"vPC1086"
20656,"ROI3","Dn6.1","21",676054.96,0.978,12.433,20,20,"vPC690"
20657,"ROI155","Dc1.2","29",676053.07,2.03,39.05,20,20,"vPC352"
20658,"ROI417","Df3.3","72",676040.49,6.688,115.99,20,20,"vPC562"
20662,"ROI375","Dc2.3","59",675940.26,3.625,75.19,20,20,"vPC195"
20663,"ROI52","Dn5.1","20",675886.43,3.581,65.03,20,20,"vPC283"
20664,"ROI213","Dn5.3","78",675806.08,0.864,12.209,20,20,"vPC405"
20665,"ROI87","Dc2.2","30",675780.58,3.273,74.84,20,20,"vPC389"
20667,"ROI260","Do5.3","84",675720.7,1.394,33.67,20,20,"vPC1068"
20669,"ROI361","Do4.2","54",675660.04,1.28,38.22,20,20,"vPC928"
20670,"ROI52","Df1.1","12",675612.5,3.583,64.27,5,20,"vPC49"
20671,"ROI226","Dn6.3","79",675486.62,1.167,29.09,20,20,"vPC482"
20672,"ROI39","Do6.2","56",675485.06,3.69,56.44,20,20,"vPC321"
20674,"ROI98","Dc1.3","58",675406.88,4.074,76.51,10.6,20,"vPC345"
20675,"ROI135","Dn4.2","48",675403.82,1.001,22.54,20,20,"vPC544"
20676,"ROI146","Dn6.1","21",675373.93,1.846,26.94,20,20,"vPC772"
20677,"ROI55","Df2.2","42",675365.82,3.519,64.21,9.2,20,"vPC41"
20678,"ROI244","Dn2.1","17",675354.05,4.377,64.84,20,20,"vPC868"
20681,"ROI384","Dc3.1","2",675059.51,3.537,62.88,20,20,"vPC833"
20683,"ROI187","Do4.2","54",675054.78,1.325,20.91,9.9,20,"vPC1098"
20684,"ROI21","Dn6.2","50",675015.06,1.194,26.98,20,20,"vPC458"
20685,"ROI220","Dn2.3","75",674998.44,1.326,15.65,6.5,20,"vPC1106"
20686,"ROI254","Dn2.2","46",674979.75,4.199,101.65,20,20,"vPC952"
20687,"ROI329","Dc3.1","2",674947.76,2.625,31.05,20,20,"vPC1084"
20688,"ROI26","Dc1.1","0",674932.4,1.373,30.4,8,20,"vPC397"
20689,"ROI315","Do5.3","84",674927.67,7.331,130.12,20,20,"vPC986"
20690,"ROI316","Do4.3","83",674885.23,7.133,131.33,20,20,"vPC1102"
20691,"ROI376","Dc2.2","30",674850.15,3.813,64.84,20,20,"vPC118"
20693,"ROI91","Dn3.1","18",855235.26,3.409,77.69,20,20,"vPC183"
20695,"ROI2","Df3.1","14",674679.29,0.866,12.217,20,20,"vPC405"
20697,"ROI18","Dd2.1","6",674649.69,1.511,21.98,20,20,"vPC236"
20698,"ROI384","Df4.1","15",674624.66,3.54,62.61,20,20,"vPC833"
20699,"ROI212","Dn6.2","50",674615.56,1.333,26.37,20,20,"vPC550"
20700,"ROI57","Do6.1","27",674584.49,3.429,65.18,14.3,20,"vPC695"
20701,"ROI3","Dd3.2","36",674520.07,0.972,12.092,20,20,"vPC690"
20702,"ROI348","Dc3.2","31",674433.15,1.198,24.01,20,20,"vPC915"
20704,"ROI361","Dn2.2","46",674293.57,1.277,38.23,20,20,"vPC928"
20706,"ROI515","Dd3.3","65",674205.36,6.988,111.29,20,20,"vPC1012"
20707,"ROI83","Dc1.3","58",674201.21,3.478,74.84,20,20,"vPC507"
20708,"ROI336","Dn5.1","20",674150.23,1.512,31.47,20,20,"vPC753"
20709,"ROI260","Do1.3","80",674124.05,1.463,32.88,20,20,"vPC526"
20713,"ROI151","Dn1.1","16",674007.73,2.062,29.15,20,20,"vPC720"
20714,"ROI264","Do2.2","52",673956.98,4.203,87.03,20,20,"vPC863"
20715,"ROI490","Dd1.3","63",673951.72,4.233,72.12,20,17,"vPC930"
20716,"ROI198","Dn2.3","75",673843.91,3.206,41.75,20,20,"vPC697"
20719,"ROI406","Dd4.3","66",673758.41,7.101,117.01,20,20,"vPC840"
20720,"ROI18","Dd1.3","63",673732.09,1.503,21.97,20,20,"vPC236"
20723,"ROI286","Do3.3","82",673505.88,1.074,57.2,20,20,"vPC700"
20724,"ROI120","Dd7.2","40",673495,6.739,104.51,20,17.7,"vPC911"
20725,"ROI146","Dn6.2","50",673472.98,1.777,26.94,20,20,"vPC475"
20726,"ROI83","Dc1.2","29",673393.76,3.476,74.87,20,20,"vPC507"
20728,"ROI376","Dd5.3","67",673381.73,3.791,64.61,20,20,"vPC707"
20729,"ROI6","Df2.3","71",818054.75,1.022,15.42,20,20,"vPC780"
20730,"ROI3","Dn6.3","79",673296.72,0.978,12.434,20,20,"vPC690"
20731,"ROI197","Do1.2","51",673275.54,2.217,42.81,20,20,"vPC920"
20732,"ROI84","Df1.2","41",673190.58,3.518,72.18,20,20,"vPC366"
20735,"ROI384","Do4.1","25",673150,3.575,62.02,20,20,"vPC311"
20736,"ROI11","Dd2.2","35",673144.3,1.063,19.01,20,20,"vPC452"
20737,"ROI217","Dn4.1","19",673137.42,1.186,12.526,5.9,20,"vPC1110"
20738,"ROI193","Df4.2","44",673082.52,2.685,41.12,20,20,"vPC802"
20739,"ROI61","Dd3.1","7",673054.24,4.226,63.44,15.4,20,"vPC483"
20742,"ROI102","Dd7.1","11",672968.4,4.042,79.07,7.6,20,"vPC567"
20743,"ROI384","Dd3.2","36",672944.86,3.541,61.34,20,20,"vPC1010"
20744,"ROI181","Dd6.1","10",672893.78,4.255,105.04,20,20,"vPC587"
20745,"ROI39","Dn2.2","46",672850.2,3.652,56.48,20,20,"vPC520"
20747,"ROI44","Dc4.3","61",672727.97,3.875,62.14,18.8,5,"vPC126"
20748,"ROI198","Dd4.3","66",672722.16,3.198,41.59,20,20,"vPC697"
20749,"ROI87","Do7.1","28",672717.72,3.162,74.88,20,20,"vPC233"
20750,"ROI84","Df1.3","70",672714.96,3.516,72.18,20,6.5,"vPC366"
20758,"ROI135","Dn1.1","16",672404.48,1.003,22.5,20,5,"vPC544"
20761,"ROI10","Dn4.2","48",1195465.15,1.012,17.62,18.3,20,"vPC502"
20762,"ROI433","Dn3.1","18",672290.47,1.292,22.35,20,20,"vPC965"
20763,"ROI366","Df2.2","42",672287.76,2.87,43.12,6.7,20,"vPC1060"
20764,"ROI334","Dn1.1","16",672283.24,0.939,21.76,20,20,"vPC758"
20765,"ROI136","Do3.1","24",672213.94,3.769,75.52,20,20,"vPC626"
20766,"ROI364","Do5.2","55",672209.27,0.941,47.02,20,5,"vPC1031"
20768,"ROI205","Dc1.2","29",672192.38,6.404,106.7,6.4,15.9,"vPC211"
20769,"ROI375","Dc3.2","31",672184.91,3.633,75,20,20,"vPC195"
20770,"ROI34","Dd1.3","63",672158.68,2.787,41.02,20,20,"vPC69"
20771,"ROI87","Do6.3","85",672140.74,3.24,74.86,20,20,"vPC295"
20772,"ROI364","Do3.3","82",672079.71,0.944,47.03,20,20,"vPC1031"
20774,"ROI73","Dd1.2","34",822094.41,3.789,70.12,20,5,"vPC647"
20776,"ROI34","Df4.3","73",672013.57,2.802,41.15,20,20,"vPC86"
20777,"ROI87","Dd6.1","10",671982.02,3.211,74.84,20,20,"vPC187"
20778,"ROI33","Dc4.2","32",671965.14,2.97,40.67,15.4,18.4,"vPC1118"
20782,"ROI376","Do1.3","80",671753.32,3.785,64.56,20,20,"vPC707"
20783,"ROI377","Dn3.3","76",671648.53,3.485,77.54,20,20,"vPC428"
20785,"ROI100","Dn6.3","79",671636.42,3.971,77.76,20,20,"vPC220"
20787,"ROI171","Do1.2","51",671534.55,4.367,67.21,10.5,20,"vPC75"
20788,"ROI98","Dc4.1","3",671529.57,4.098,75.52,5,20,"vPC737"
20789,"ROI61","Dn1.2","45",671507.42,4.206,63.75,20,20,"vPC272"
20792,"ROI39","Dd1.2","34",671421.18,3.715,56.76,20,20,"vPC873"
20794,"ROI142","Dn3.2","47",671367.8,1.112,24.28,16.2,20,"vPC539"
