ID,GroupID,SI,Amplitude,Center,LW..Hz.
14974,4676,0,159712.72,"5.090, 104.34","10.1,   20.0"
14982,51,0,293351.92,"3.449,  71.69","9.9,    5.0"
14983,12,0,143729.1,"5.360,  93.46","5.0,    5.0"
15025,51,0,359797.72,"3.478,  75.76","20.0,   20.0"
15076,2724,0,257609.99,"2.191,  42.80","20.0,   20.0"
15141,4725,0,168227.28,"6.200, 106.54","8.6,   20.0"
15144,4727,0,251211.4,"2.194,  36.39","20.0,   20.0"
15176,4734,0,246255.83,"7.556, 113.42","20.0,   20.0"
15263,231,0,307188.49,"6.677, 136.94","20.0,   20.0"
15266,4776,0,269777.57,"6.441,  96.19","20.0,   20.0"
15373,1638,0,497019.37,"3.863,  75.53","20.0,   20.0"
15374,2765,0,328025.43,"7.079, 112.19","20.0,   20.0"
15464,273,0,576135.82,"3.733,  71.85","20.0,   20.0"
15505,12,0,346768.65,"5.306,  93.45","20.0,    5.0"
15507,9,0,310547.84,"3.259,  49.77","17.3,   20.0"
15520,9,0,345732.57,"3.214,  49.75","20.0,   20.0"
15532,3783,0,431319.14,"3.562,  63.22","20.0,   20.0"
15580,1530,0,351265.38,"1.899,  42.22","20.0,   20.0"
15611,3783,0,224964.5,"3.690,  64.79","6.9,   20.0"
15653,51,0,380350.3,"3.269,  73.00","20.0,   20.0"
15770,4861,0,263272.23,"1.287,  18.06","20.0,   20.0"
15775,4864,0,357942.77,"1.060,  30.26","20.0,   20.0"
15804,51,0,252077.77,"3.195,  77.82","13.5,   20.0"
15812,71,0,331185.97,"5.010,  93.72","20.0,   20.0"
15857,415,0,302540.11,"3.245,  53.90","20.0,   20.0"
2,2,1,63137482.42,"3.766,  63.26","12.2,    5.0"
17,11,1,31432430.23,"5.398,  93.47","7.1,    5.0"
35,2,1,29568971.97,"3.625,  63.85","10.2,   20.0"
45,3093,1,27229501.78,"1.274,  30.54","10.2,   20.0"
56,23,1,24425488.25,"3.775,  83.52","9.6,   19.7"
79,37,1,25272395.4,"4.107,  79.14","13.7,    5.0"
85,42,1,33444174.13,"3.835,  74.20","20.0,    5.0"
101,2,1,22949639.76,"3.649,  63.85","6.2,   19.8"
113,42,1,25253040.35,"3.448,  72.99","16.3,    5.0"
134,2,1,22484106.31,"3.805,  62.02","10.0,   18.9"
136,42,1,24436802.3,"3.728,  74.43","16.6,    6.1"
163,2,1,26287582.03,"3.733,  62.01","14.5,   10.7"
167,42,1,26454279.56,"3.372,  71.15","17.5,    5.0"
168,3093,1,31986918.2,"1.316,  30.06","20.0,   20.0"
194,92,1,30110212.99,"4.033,  75.52","20.0,    9.6"
341,2832,1,15151871.19,"3.759,  56.39","12.8,   20.0"
711,2,1,10546606.98,"3.823,  62.01","5.0,    5.3"
720,2832,1,13863281.65,"3.798,  56.45","20.0,   20.0"
759,308,1,13151542.99,"2.053,  27.97","20.0,   11.7"
820,330,1,12635065.52,"0.897, 14.323","19.0,   14.3"
831,2,1,8849345.88,"3.715,  62.06","5.3,   20.0"
1054,2,1,9019072.85,"3.604,  63.87","6.5,   20.0"
1056,42,1,6376868.01,"3.434,  72.98","5.0,    5.0"
1064,399,1,8620550.17,"1.592,  25.92","20.0,   20.0"
1116,2832,1,7521366.16,"3.844,  56.64","20.0,   20.0"
1152,3093,1,9161585.46,"1.352,  30.46","20.0,   20.0"
1175,2,1,8302064.03,"3.667,  63.82","5.0,   16.7"
1186,434,1,7135336.2,"2.765,  26.39","18.2,    5.0"
1211,23,1,6867220.53,"3.789,  83.52","5.0,    5.0"
1223,42,1,6256391.08,"3.300,  71.52","16.7,   20.0"
1290,464,1,7145283.12,"2.260,  35.20","20.0,    9.8"
1293,842,1,3702768.28,"3.309,  49.18","5.0,   13.5"
1354,480,1,3851191.4,"5.124,  93.78","7.3,    9.5"
1405,495,1,5526515.13,"3.298,  77.79","14.6,   20.0"
1522,2504,1,5090315.95,"1.310,  23.50","20.0,   20.0"
1529,42,1,3826716.24,"3.709,  74.44","5.0,   13.5"
1533,2,1,5159237.88,"3.673,  62.55","20.0,   20.0"
1558,546,1,2661974.02,"6.398, 106.69","5.0,    9.2"
1582,2,1,5089644.09,"3.863,  62.55","19.2,    5.0"
1592,2,1,3108094.18,"3.713,  60.99","6.2,   20.0"
1688,579,1,4236272.64,"4.494,  97.98","14.4,    5.0"
1692,42,1,3466296.42,"3.746,  74.41","5.0,   20.0"
1755,689,1,3058198.73,"3.853,  71.04","7.5,   20.0"
1758,598,1,4687299.06,"5.326, 128.94","20.0,   20.0"
1759,599,1,4045060.41,"5.340, 130.72","18.9,   20.0"
1837,495,1,5039486.59,"3.367,  77.83","20.0,   20.0"
1849,2,1,3729437.95,"3.698,  62.51","14.1,    5.0"
1868,2832,1,5714663.88,"3.820,  56.72","20.0,   20.0"
1902,464,1,4323787.19,"2.312,  34.82","20.0,   20.0"
1909,42,1,3132850.07,"3.354,  71.13","5.0,   18.1"
1956,2,1,4716364.88,"3.781,  62.53","20.0,    5.0"
1961,689,1,2097597.63,"3.799,  71.63","5.0,   20.0"
2003,689,1,2091547.8,"3.799,  69.15","5.5,   20.0"
2023,689,1,4387193.26,"3.787,  72.79","20.0,   20.0"
2041,42,1,3241833.31,"3.388,  71.09","5.0,   10.6"
2105,42,1,3170426.65,"3.380,  73.60","17.3,    5.0"
2123,2,1,3209000.7,"3.524,  64.20","20.0,   20.0"
2160,2832,1,4528187.62,"3.870,  56.55","20.0,   20.0"
2183,738,1,1842958.55,"3.174,  54.56","5.0,    9.2"
2186,3093,1,4236537.69,"1.287,  30.11","20.0,   20.0"
2216,748,1,3358871.98,"1.299,  32.52","20.0,   20.0"
2260,748,1,2944992.81,"1.274,  32.79","18.4,   20.0"
2265,763,1,3829893.94,"3.147,  76.08","20.0,   20.0"
2303,42,1,2484787.2,"3.683,  74.72","10.7,   20.0"
2425,1197,1,2915867.62,"0.851,  20.04","18.1,   20.0"
2433,3093,1,3671631.46,"1.322,  30.59","20.0,   20.0"
2478,42,1,3756443.21,"3.322,  71.60","19.1,   20.0"
2486,2,1,1858453.65,"3.584,  64.24","6.1,   20.0"
2519,842,1,1475647,"3.348,  49.76","5.0,    5.0"
2562,2832,1,2849394.65,"3.719,  56.59","20.0,   16.3"
2619,876,1,1553452.27,"0.990,  19.69","7.9,   20.0"
2627,879,1,1983076.45,"3.487,  65.64","12.9,   20.0"
2679,2,1,2572816.43,"3.653,  62.63","13.9,   20.0"
2680,2,1,1871587.58,"3.688,  65.63","11.2,   20.0"
2782,2832,1,2983119.3,"3.773,  56.90","20.0,   13.9"
2785,2,1,2963736.66,"3.501,  64.39","20.0,   20.0"
2866,961,1,2193569.91,"2.782,  39.27","20.0,   20.0"
2871,2,1,2189526.04,"3.647,  64.57","20.0,    5.0"
2914,37,1,1469369.97,"4.040,  79.13","6.9,   20.0"
2936,961,1,2307106.14,"2.755,  38.17","20.0,   20.0"
2964,399,1,3040019.05,"1.575,  26.05","19.2,   20.0"
2979,995,1,1567969.5,"6.634, 116.58","9.5,   20.0"
3020,2,1,1458825.82,"3.845,  62.61","5.0,    5.0"
3038,1012,1,1531084.88,"4.028,  64.38","9.4,    6.9"
3060,1019,1,1313604.17,"0.680, 12.129","8.4,   12.0"
3067,1024,1,1199975.53,"2.544,  30.88","6.3,   20.0"
3104,399,1,2712203.87,"1.613,  25.80","20.0,   20.0"
3145,1047,1,1978372.99,"2.787,  41.34","20.0,   20.0"
3149,1089,1,1569403.35,"3.915,  61.35","12.8,   20.0"
3153,1051,1,2386283.56,"4.302,  69.75","20.0,   20.0"
3192,92,1,936430.04,"4.107,  75.52","5.0,   20.0"
3236,1080,1,1763780.08,"6.785, 112.61","15.8,   20.0"
3249,2832,1,2564013.45,"3.690,  56.43","20.0,   20.0"
3253,1089,1,926701.97,"4.000,  61.32","5.0,    5.0"
3255,599,1,2185309.05,"5.362, 130.75","17.0,   20.0"
3268,464,1,2569328.39,"2.339,  34.79","20.0,   20.0"
3278,42,1,2006319.57,"3.477,  76.53","20.0,   20.0"
3307,2832,1,2287592.15,"3.825,  56.23","20.0,    5.0"
3316,37,1,4181141.62,"4.118,  79.11","5.0,    5.0"
3352,598,1,2085939.36,"5.303, 128.91","19.0,   20.0"
3353,2,1,2202960.86,"3.557,  63.85","20.0,   20.0"
3379,2832,1,2019493.91,"3.853,  57.04","20.0,    5.0"
3447,1140,1,1877723.19,"3.956,  68.90","20.0,   20.0"
3500,2504,1,2150607.56,"1.331,  23.46","19.0,   20.0"
3592,1197,1,1668931.57,"0.923,  19.15","19.4,   20.0"
3593,1198,1,1020782.18,"4.051,  77.37","8.6,   20.0"
3656,42,1,916103.04,"3.441,  74.47","7.3,   20.0"
3664,2832,1,1665868.64,"3.740,  56.80","18.7,    5.0"
3709,1229,1,1540989.56,"0.873,  22.93","18.8,   20.0"
3830,1012,1,1039889.07,"4.008,  64.39","5.0,   19.0"
3845,2,1,1011209.29,"3.671,  65.61","5.0,   20.0"
3857,1271,1,1638852.92,"6.576, 120.62","17.1,   20.0"
3869,1197,1,1408253.05,"0.830,  19.30","18.5,   11.5"
3886,1047,1,1402002.55,"2.810,  41.34","16.5,   20.0"
3981,3093,1,995625.07,"1.370,  30.42","5.6,   20.0"
4059,1332,1,1136007.17,"2.632,  41.34","20.0,   20.0"
4152,879,1,908050.54,"3.470,  65.63","5.0,   20.0"
4177,434,1,1122602.9,"2.801,  26.30","10.8,    5.0"
4237,1198,1,1469106.71,"4.054,  76.54","20.0,   20.0"
4264,1393,1,1364385.31,"3.937,  60.29","16.4,   20.0"
4283,2,1,1536465.74,"3.687,  62.10","15.5,   20.0"
4310,2832,1,716635.59,"3.797,  56.06","8.3,    5.0"
4330,495,1,1444758.72,"3.394,  77.67","20.0,   20.0"
4341,1423,1,1125156.44,"4.105,  65.76","14.9,   19.9"
4369,42,1,1348324.59,"3.664,  73.68","20.0,   20.0"
4421,495,1,1272779.74,"3.488,  77.58","20.0,   20.0"
4459,42,1,1187733.43,"3.506,  74.66","20.0,   20.0"
4504,2,1,1567640.92,"3.560,  62.07","20.0,   20.0"
4527,1477,1,1205427.67,"2.020,  38.94","20.0,   20.0"
4588,2832,1,1580019.54,"3.655,  56.43","20.0,   20.0"
4674,2832,1,857712.97,"3.985,  57.15","13.8,   20.0"
4698,308,1,1408272.94,"2.038,  28.05","20.0,    5.0"
4701,546,1,647673.21,"6.365, 106.67","6.4,   20.0"
4729,2,1,647063.04,"3.722,  64.10","5.0,   20.0"
4749,1529,1,1301993.07,"3.777,  75.48","20.0,   20.0"
4764,42,1,1101034.38,"3.252,  74.94","20.0,   20.0"
4793,1542,1,1153260.24,"4.096,  71.38","16.7,   20.0"
4832,42,1,768948.99,"3.366,  73.65","5.0,   20.0"
4880,2,1,1219647.94,"3.662,  61.34","20.0,   20.0"
4927,42,1,969541.78,"3.474,  74.99","20.0,   14.3"
4933,995,1,1202720.39,"6.684, 115.99","20.0,   20.0"
5000,1590,1,631162.95,"3.185,  52.29","6.8,   20.0"
5198,42,1,825446.59,"3.443,  71.94","20.0,   15.0"
5237,2777,1,961920.73,"6.645, 103.84","20.0,   20.0"
5267,1679,1,1079811.24,"0.862, 12.185","19.6,   20.0"
5269,961,1,1280815.25,"2.760,  39.23","20.0,   20.0"
5288,2504,1,1300605.64,"1.292,  23.59","20.0,   20.0"
5300,1689,1,853267.03,"4.045,  58.68","18.8,   20.0"
5334,1477,1,1000128.2,"1.960,  38.92","20.0,   20.0"
5362,2,1,789857.14,"3.710,  62.78","12.0,    5.0"
5375,495,1,1064748.83,"3.442,  77.55","20.0,   20.0"
5386,495,1,764740.39,"3.351,  77.91","6.7,   20.0"
5389,42,1,1072217.32,"3.547,  74.55","20.0,   20.0"
5390,42,1,934341.38,"3.502,  75.44","20.0,   20.0"
5442,42,1,1221169.15,"3.666,  74.50","20.0,   20.0"
5445,42,1,906689.98,"3.441,  71.01","17.8,   20.0"
5479,3093,1,1137780.7,"1.315,  29.44","20.0,    5.0"
5544,42,1,852393.11,"3.359,  74.38","20.0,   20.0"
5641,1776,1,998710.61,"1.582,  16.05","20.0,   20.0"
5646,1779,1,812413.95,"4.345,  63.14","17.7,    5.0"
5670,689,1,922572.37,"3.737,  73.06","14.1,   20.0"
5676,2,1,714539.2,"3.502,  60.67","16.7,   20.0"
5745,842,1,383256.79,"3.303,  49.58","5.0,    5.0"
5765,599,1,572088.01,"5.325, 130.70","5.0,   20.0"
5808,1819,1,1002363.83,"4.151,  63.16","20.0,    5.0"
5963,2832,1,704231.9,"3.615,  56.36","20.0,   20.0"
6026,1819,1,735282.46,"4.413,  64.84","20.0,   20.0"
6058,748,1,1030246.26,"1.314,  32.34","20.0,   20.0"
6072,2832,1,756160.63,"3.888,  56.87","14.7,   20.0"
6081,1901,1,1011423.64,"1.319,  26.03","20.0,   20.0"
6092,2777,1,762662,"6.738, 105.04","20.0,   20.0"
6119,1915,1,1001575.73,"1.191,  26.96","20.0,   20.0"
6209,42,1,701622.8,"3.206,  74.87","20.0,   20.0"
6224,42,1,641322.2,"3.184,  74.94","20.0,   20.0"
6280,2832,1,326330.05,"3.945,  56.64","5.0,   11.5"
6292,495,1,883385.18,"3.216,  78.00","20.0,   20.0"
6327,2739,1,867049.76,"7.116, 117.46","20.0,   20.0"
6331,2832,1,1065365.9,"3.720,  56.07","20.0,    5.0"
6359,464,1,756602.22,"2.296,  34.74","15.2,    5.0"
6396,2875,1,668410.99,"1.980,  40.73","20.0,   20.0"
6486,2,1,521446.31,"3.880,  62.23","11.7,   16.4"
6518,2040,1,808885.04,"4.892, 102.51","20.0,   20.0"
6602,1819,1,597567,"4.335,  64.84","20.0,   20.0"
6634,42,1,812449.45,"3.620,  74.29","20.0,   20.0"
6647,495,1,879690.54,"3.264,  77.69","20.0,   20.0"
6679,2739,1,818847.26,"7.049, 116.97","20.0,   20.0"
6687,1332,1,955105.07,"2.610,  41.33","20.0,   20.0"
6690,689,1,406881.49,"3.778,  69.15","5.3,   20.0"
6794,842,1,528736.69,"3.316,  48.91","5.0,    5.0"
6808,495,1,865732.29,"3.417,  77.90","20.0,   20.0"
6849,2124,1,552286.29,"3.451,  68.84","13.2,   20.0"
6881,2137,1,786242.43,"4.329, 104.60","20.0,   20.0"
6885,995,1,723671.07,"6.757, 115.80","20.0,   20.0"
6925,1819,1,750937.2,"4.546,  64.86","20.0,   20.0"
6937,2,1,701337.24,"3.651,  65.13","20.0,    5.0"
6965,2,1,1083194.79,"3.639,  62.04","20.0,   20.0"
6972,2175,1,781700.48,"7.318, 129.16","20.0,   20.0"
7017,308,1,535659.42,"2.011,  27.94","15.1,   20.0"
7034,42,1,760083.45,"3.378,  72.94","20.0,   20.0"
7047,42,1,689501.32,"3.541,  75.37","20.0,   20.0"
7081,2206,1,326465.47,"3.967,  83.00","5.3,    5.0"
7087,2208,1,622795.96,"0.991,  23.15","20.0,   20.0"
7090,2209,1,537473.59,"1.470,  17.15","13.1,   16.9"
7093,2210,1,532661.51,"3.966,  77.77","13.1,   20.0"
7119,2218,1,304452.74,"4.039,  83.53","5.0,    5.0"
7155,330,1,489249.61,"0.966, 14.574","9.7,    5.0"
7160,2237,1,604368.68,"5.262,  70.46","18.7,    5.0"
7165,2239,1,740697.84,"4.358, 103.09","20.0,   20.0"
7171,2,1,470007.5,"3.506,  63.87","20.0,   20.0"
7231,2257,1,502430.91,"5.308, 122.27","16.6,   20.0"
7277,2175,1,711141.98,"7.403, 129.11","20.0,   20.0"
7320,1819,1,519298.44,"4.217,  63.57","15.0,   20.0"
7321,1089,1,487197.77,"3.863,  61.24","20.0,   20.0"
7354,748,1,678287.93,"1.251,  32.96","20.0,   20.0"
7383,748,1,543869.01,"1.270,  33.23","20.0,   20.0"
7525,495,1,746938.33,"3.513,  77.49","20.0,   20.0"
7527,2,1,592339.15,"3.444,  63.87","20.0,   20.0"
7532,2344,1,658669.28,"1.487,  21.98","20.0,   20.0"
7560,1477,1,581738.69,"2.041,  38.93","15.2,   20.0"
7652,42,1,867720.64,"3.582,  74.55","20.0,   20.0"
7739,2832,1,602765.74,"3.698,  56.91","20.0,   20.0"
7747,2430,1,301612.5,"5.090,  95.64","5.0,   20.0"
7789,2218,1,311823.05,"4.016,  84.08","7.2,    5.0"
7831,2456,1,325001.84,"7.058, 109.97","8.0,   20.0"
7841,2,1,732591.12,"3.760,  64.69","20.0,   20.0"
7853,2467,1,317405.67,"7.436, 127.43","8.2,   20.0"
7892,689,1,485977.52,"3.815,  70.99","17.9,   20.0"
7916,3093,1,773945.38,"1.214,  30.45","20.0,   20.0"
7941,2,1,518958.35,"3.385,  63.90","20.0,   20.0"
7943,2496,1,695807.66,"1.884,  41.36","20.0,   20.0"
7947,2706,1,636547.98,"7.007, 111.60","20.0,   20.0"
7964,2504,1,564814.11,"1.200,  24.00","20.0,   20.0"
8000,2516,1,545572.39,"4.364,  67.37","20.0,   20.0"
8022,2,1,625070.78,"3.522,  63.54","20.0,   20.0"
8039,42,1,688425.4,"3.310,  71.01","20.0,    5.0"
8054,2832,1,310947.36,"4.013,  57.24","5.0,   20.0"
8073,2541,1,594390.5,"0.974,  21.87","20.0,   20.0"
8079,2777,1,493212.93,"6.702, 105.30","20.0,   20.0"
8087,2546,1,496447.58,"1.569,  23.86","20.0,   20.0"
8122,42,1,718311,"3.274,  74.84","20.0,   20.0"
8127,1819,1,582974.67,"4.375,  64.86","20.0,   20.0"
8141,1332,1,667048.32,"2.652,  41.34","20.0,   20.0"
8203,2,1,563495.01,"3.673,  63.04","20.0,    5.0"
8206,2777,1,528049.37,"6.713, 104.81","20.0,   20.0"
8363,2832,1,565943.66,"3.579,  56.38","20.0,   20.0"
8371,2,1,596506.94,"3.814,  64.82","20.0,    5.0"
8396,495,1,728388.32,"3.466,  77.72","17.5,   20.0"
8435,961,1,401587.98,"2.780,  38.21","8.6,   20.0"
8527,1423,1,524832.46,"4.137,  66.32","20.0,   20.0"
8596,2706,1,432462.47,"7.140, 112.35","18.6,   20.0"
8612,2713,1,466927.51,"2.215,  42.82","20.0,   20.0"
8681,2739,1,613306.86,"7.020, 117.57","20.0,   20.0"
8711,2777,1,466215.77,"6.640, 104.40","20.0,   20.0"
8757,2,1,459784.55,"3.740,  64.18","5.0,    5.0"
8758,689,1,659242.29,"3.818,  71.66","20.0,   20.0"
8804,961,1,567447.48,"2.739,  38.41","20.0,   20.0"
8841,2760,1,450100.06,"2.979,  40.47","18.9,   20.0"
8854,2832,1,291519.62,"4.015,  55.84","8.6,    5.0"
8882,2768,1,637138.92,"1.084,  38.17","20.0,   20.0"
8900,2777,1,468449.96,"6.763, 106.34","20.0,   20.0"
8958,2803,1,372394.77,"7.587, 106.47","15.2,   20.0"
8992,42,1,205375.91,"3.446,  73.98","5.0,    5.0"
9027,2832,1,329411.73,"3.688,  55.47","9.3,   20.0"
9054,995,1,653124.16,"6.719, 115.71","20.0,   20.0"
9061,689,1,431853.49,"3.843,  70.10","20.0,   20.0"
9114,495,1,631249.6,"3.541,  77.52","20.0,   20.0"
9116,42,1,609122.55,"3.230,  74.89","16.5,   20.0"
9119,11,1,359107.01,"5.331,  93.48","16.2,    5.0"
9142,1423,1,498853.65,"4.069,  66.29","20.0,   20.0"
9153,2875,1,615765.6,"2.044,  41.36","20.0,   20.0"
9172,2880,1,587160.72,"2.076,  21.32","20.0,   20.0"
9227,1024,1,457191.31,"2.626,  31.06","20.0,   20.0"
9229,2905,1,596636.89,"1.805,  35.50","20.0,   20.0"
9294,2924,1,629687.11,"1.271,  38.16","20.0,   20.0"
9296,1089,1,440647.11,"3.961,  61.51","20.0,   20.0"
9332,2936,1,234638.16,"3.253,  53.71","6.0,   20.0"
9421,399,1,415760.61,"1.591,  26.48","20.0,   20.0"
9443,2972,1,494279.88,"2.183,  28.47","20.0,   20.0"
9489,689,1,550684.52,"3.857,  72.33","20.0,   20.0"
9519,689,1,330193.51,"3.872,  69.92","13.1,   20.0"
9571,961,1,372940.91,"2.799,  39.27","9.7,   20.0"
9602,308,1,382127.71,"2.075,  27.35","15.7,   19.2"
9654,2832,1,251464.26,"3.636,  56.30","5.0,   20.0"
9660,42,1,562658.5,"3.478,  75.61","20.0,   20.0"
9723,995,1,544389.37,"6.808, 116.31","20.0,   20.0"
9724,42,1,669284.37,"3.625,  75.19","20.0,   20.0"
9732,995,1,569797.62,"6.655, 116.02","20.0,   20.0"
9755,2040,1,547800.49,"4.868, 102.32","20.0,   20.0"
9757,2,1,518797.34,"3.528,  61.96","20.0,   20.0"
9784,3093,1,533135.26,"1.059,  30.24","20.0,   20.0"
9817,689,1,368607.67,"3.743,  71.18","13.8,   20.0"
9828,3108,1,416038.5,"9.458, 130.18","20.0,   12.5"
9843,42,1,634478.72,"3.162,  74.95","20.0,   20.0"
9852,3115,1,361582.77,"1.024,  17.67","16.2,   20.0"
9865,3120,1,472842.22,"2.385,  33.99","20.0,   20.0"
9886,2175,1,513555.49,"7.261, 128.57","20.0,   20.0"
9890,2,1,182498.31,"3.696,  63.26","8.2,    5.0"
9934,1819,1,602494.06,"4.493,  64.82","20.0,   20.0"
9951,42,1,470831.48,"3.525,  74.61","12.2,   20.0"
10101,2706,1,258109.25,"7.113, 112.02","10.4,   20.0"
10130,689,1,500889.57,"3.652,  68.40","20.0,   20.0"
10153,3209,1,239739.87,"6.743, 137.18","7.2,   16.2"
10194,1819,1,507054.21,"4.294,  65.07","20.0,   20.0"
10202,42,1,553965.69,"3.406,  71.89","20.0,   20.0"
10204,1140,1,448525.19,"3.980,  68.31","20.0,   20.0"
10230,1024,1,550380.14,"2.612,  32.73","20.0,   20.0"
10236,1529,1,595266.6,"3.889,  75.05","20.0,   20.0"
10281,3244,1,423665.18,"1.062,  19.02","20.0,   20.0"
10298,2,1,501081.91,"3.474,  63.92","20.0,   20.0"
10342,3263,1,571139.68,"6.939, 116.95","20.0,   20.0"
10445,3294,1,473057.79,"1.815,  38.35","20.0,   20.0"
10493,1779,1,254084.91,"4.363,  63.25","5.4,   20.0"
10574,2832,1,543668.99,"3.543,  56.35","20.0,   20.0"
10613,2,1,519895.65,"3.612,  65.91","20.0,   20.0"
10674,3357,1,562073.43,"4.908,  73.70","20.0,   20.0"
10677,3359,1,489374.78,"4.841, 105.24","20.0,   20.0"
10731,42,1,166869.84,"3.419,  71.62","6.8,   20.0"
10813,3400,1,238217.08,"6.450, 100.94","7.9,   20.0"
10822,1197,1,445026.93,"0.864,  20.53","20.0,   20.0"
10833,1901,1,451926.91,"1.348,  26.56","20.0,   20.0"
10835,1901,1,466436.02,"1.317,  26.76","20.0,   20.0"
10849,2768,1,478335.01,"1.030,  38.31","20.0,   20.0"
10893,2,1,508542.43,"3.460,  61.83","20.0,   20.0"
10899,3424,1,432831.66,"7.013, 130.11","20.0,   20.0"
10923,2832,1,208312.48,"3.980,  56.81","5.0,   13.9"
10939,1901,1,576472.05,"1.409,  26.00","20.0,   20.0"
10941,1901,1,461883.49,"1.377,  26.12","20.0,   20.0"
10945,3442,1,460912.61,"1.352,  34.86","20.0,   20.0"
10970,42,1,432675.6,"3.452,  75.28","20.0,   20.0"
10998,42,1,396042.24,"3.486,  74.50","12.8,   20.0"
11006,3458,1,345011.13,"7.138, 130.73","18.8,   20.0"
11025,2,1,525544.11,"3.401,  61.95","20.0,   20.0"
11034,3093,1,538706.97,"1.169,  30.42","20.0,   20.0"
11116,1477,1,484234.43,"1.939,  38.89","20.0,   20.0"
11121,2706,1,419163.61,"7.080, 112.18","20.0,   20.0"
11125,23,1,342604.31,"3.708,  83.56","16.1,   20.0"
11149,738,1,185974.75,"3.196,  54.59","5.0,   20.0"
11271,3549,1,413891.09,"1.083,  57.19","20.0,   20.0"
11317,689,1,308975.11,"3.911,  70.94","20.0,   20.0"
11380,3580,1,428142.32,"3.537,  83.57","20.0,   20.0"
11527,42,1,288483.08,"3.698,  74.99","5.0,   20.0"
11530,763,1,240714.76,"3.162,  76.14","5.0,   20.0"
11538,2,1,368517.76,"3.700,  64.35","14.5,    5.0"
11636,42,1,351170.44,"3.444,  72.37","10.0,    5.0"
11675,3623,1,563953.21,"6.845, 120.65","20.0,   20.0"
11683,1819,1,521185.02,"4.435,  64.85","20.0,   20.0"
11693,42,1,464036.19,"3.301,  72.96","20.0,   20.0"
11773,1423,1,382687.43,"4.159,  65.38","20.0,   20.0"
11829,3667,1,314701.19,"1.939,  32.82","20.0,   20.0"
11866,2504,1,462497.42,"1.241,  24.02","20.0,   20.0"
11869,3678,1,416096.74,"1.354,  37.22","20.0,   20.0"
11876,3682,1,495596.62,"1.433,  32.97","20.0,   20.0"
11911,3695,1,353121.55,"0.936,  47.02","20.0,    5.0"
11914,2777,1,455102.12,"6.685, 104.64","20.0,   20.0"
11917,3698,1,342462.1,"1.128,  40.80","20.0,   20.0"
12028,3740,1,432047.35,"1.674,  30.07","20.0,   20.0"
12044,3698,1,352004.31,"1.146,  40.45","20.0,   20.0"
12094,1819,1,537776.67,"4.218,  64.57","20.0,   20.0"
12117,2739,1,465350.67,"7.074, 117.33","20.0,   20.0"
12199,3811,1,465825.07,"1.160,  25.53","20.0,   20.0"
12208,3813,1,428340.51,"7.330, 108.19","20.0,   20.0"
12246,689,1,401335.2,"3.737,  68.64","20.0,   20.0"
12270,2,1,338371.21,"3.901,  62.42","16.1,    5.0"
12313,3850,1,387978.47,"1.896,  24.24","20.0,   20.0"
12339,3858,1,251302.69,"6.972, 107.58","14.2,   20.0"
12341,42,1,512452.38,"3.569,  75.29","20.0,   20.0"
12357,1819,1,354592.97,"4.194,  63.70","18.2,   20.0"
12384,2137,1,468836.43,"4.291, 104.38","20.0,   20.0"
12391,495,1,407784.05,"3.240,  77.74","20.0,   20.0"
12409,42,1,381904.95,"3.345,  72.95","20.0,   20.0"
12416,3667,1,307320.58,"1.912,  32.81","20.0,   20.0"
12446,3889,1,335341.93,"2.190,  36.38","20.0,   20.0"
12449,1901,1,517714.83,"1.254,  27.70","20.0,   20.0"
12453,3892,1,191795.2,"2.073, 11.768","9.3,   20.0"
12561,1819,1,426531.37,"4.316,  64.58","20.0,   20.0"
12605,2467,1,400371.39,"7.429, 127.94","20.0,   20.0"
12610,1229,1,250677.77,"0.886,  23.52","16.1,   20.0"
12624,42,1,430373.38,"3.602,  75.87","20.0,   20.0"
12625,3940,1,281549.1,"4.878, 100.45","14.7,   20.0"
12668,3953,1,412330.4,"2.799,  31.13","20.0,   20.0"
12671,3954,1,304381.78,"9.259, 128.93","20.0,    5.5"
12698,11,1,282798.1,"5.269,  93.48","20.0,    5.0"
12710,3965,1,353269.93,"0.882,  51.42","20.0,    5.0"
12749,3983,1,413225.02,"1.780,  32.08","20.0,   20.0"
12761,3989,1,156657,"5.401,  74.28","5.0,    5.0"
12765,2,1,497301.54,"3.349,  63.87","20.0,   20.0"
12767,3993,1,427896.14,"4.053,  73.03","20.0,   20.0"
12814,2,1,435697.75,"3.414,  63.86","20.0,   20.0"
12828,2,1,304485.08,"3.748,  66.33","20.0,   20.0"
12870,2137,1,398287.52,"4.247, 105.08","20.0,   20.0"
12881,4031,1,352089.11,"4.643,  71.72","20.0,    5.0"
12909,4041,1,246653.43,"5.085,  73.33","17.1,    5.0"
12918,2706,1,353195.02,"7.032, 111.91","20.0,   20.0"
12949,4054,1,362192.95,"5.088, 125.37","20.0,   20.0"
12962,4056,1,426474.1,"1.286,  22.21","20.0,   20.0"
12993,4066,1,295099.19,"6.632, 113.41","20.0,   20.0"
13151,2875,1,425387.95,"1.960,  40.62","20.0,   20.0"
13183,2,1,444336.96,"3.852,  64.80","20.0,   20.0"
13190,2,1,241226.24,"3.734,  66.06","18.8,   20.0"
13195,2,1,221618.31,"3.684,  60.44","12.5,   20.0"
13234,4141,1,424828.88,"3.918,  79.15","20.0,   20.0"
